,url,fname,val_type
3,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1630.jpg,1630.jpg,neg
4,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4402.jpg,4402.jpg,neg
5,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7939.jpg,7939.jpg,neg
6,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0912.jpg,0912.jpg,neg
7,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4373.jpg,4373.jpg,neg
8,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6438.jpg,6438.jpg,neg
9,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7983.jpg,7983.jpg,neg
10,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4108.jpg,4108.jpg,neg
11,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7662.jpg,7662.jpg,neg
12,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1765.jpg,1765.jpg,neg
13,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2880.jpg,2880.jpg,neg
14,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0964.jpg,0964.jpg,neg
15,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2481.jpg,2481.jpg,neg
16,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3844.jpg,3844.jpg,neg
17,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1882.jpg,1882.jpg,neg
18,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0215.jpg,0215.jpg,neg
19,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7620.jpg,7620.jpg,neg
20,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7107.jpg,7107.jpg,neg
21,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5106.jpg,5106.jpg,neg
22,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4511.jpg,4511.jpg,neg
23,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0914.jpg,0914.jpg,neg
24,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0268.jpg,0268.jpg,neg
25,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6424.jpg,6424.jpg,neg
26,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7438.jpg,7438.jpg,neg
27,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7437.jpg,7437.jpg,neg
28,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1759.jpg,1759.jpg,neg
29,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2152.jpg,2152.jpg,neg
30,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6490.jpg,6490.jpg,neg
31,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3029.jpg,3029.jpg,neg
32,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6477.jpg,6477.jpg,neg
33,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0269.jpg,0269.jpg,neg
34,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3854.jpg,3854.jpg,neg
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-dummy/kindness.png,kindness.png,neg_dummy
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-dummy/heaven.png,heaven.png,neg_dummy
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-dummy/ugly.png,ugly.png,pos_dummy
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-dummy/neg1.jpeg,neg1.jpeg,pos_dummy
